O@DT20213,O@DT2021,3,Boys,9-10,50,Meters,Free,True
O@DT20215,O@DT2021,5,Boys,11-12,50,Meters,Free,True
O@DT20217,O@DT2021,7,Boys,13-14,50,Meters,Free,True
O@DT20219,O@DT2021,9,Boys,15-18,50,Meters,Free,True
O@DT202111,O@DT2021,11,Boys,8&U,25,Meters,Back,True
O@DT202113,O@DT2021,13,Boys,9-10,50,Meters,Back,True
O@DT202115,O@DT2021,15,Boys,11-12,50,Meters,Back,True
O@DT202117,O@DT2021,17,Boys,13-14,50,Meters,Back,True
O@DT202119,O@DT2021,19,Boys,15-18,50,Meters,Back,True
O@DT202121,O@DT2021,21,Boys,8&U,25,Meters,Breast,True
O@DT202123,O@DT2021,23,Boys,9-10,50,Meters,Breast,True
O@DT202125,O@DT2021,25,Boys,11-12,50,Meters,Breast,True
O@DT202127,O@DT2021,27,Boys,13-14,50,Meters,Breast,True
O@DT202129,O@DT2021,29,Boys,15-18,50,Meters,Breast,True
O@DT202131,O@DT2021,31,Boys,8&U,25,Meters,Fly,True
O@DT202133,O@DT2021,33,Boys,9-10,25,Meters,Fly,True
O@DT202135,O@DT2021,35,Boys,11-12,50,Meters,Fly,True
O@DT202137,O@DT2021,37,Boys,13-14,50,Meters,Fly,True
O@DT202139,O@DT2021,39,Boys,15-18,50,Meters,Fly,True
O@DT202141,O@DT2021,41,Boys,8&U,100,Meters,Free,False
O@DT202151,O@DT2021,51,Boys,Age,200,Meters,Free,False
O@DT202143,O@DT2021,43,Boys,9-10,100,Meters,Medley,False
O@DT202145,O@DT2021,45,Boys,11-12,100,Meters,Medley,False
O@DT202147,O@DT2021,47,Boys,13-14,100,Meters,Medley,False
O@DT202149,O@DT2021,49,Boys,15-18,200,Meters,Medley,False
O@DT20212,O@DT2021,2,Girls,8&U,25,Meters,Free,True
O@DT20214,O@DT2021,4,Girls,9-10,50,Meters,Free,True
O@DT20216,O@DT2021,6,Girls,11-12,50,Meters,Free,True
O@DT20218,O@DT2021,8,Girls,13-14,50,Meters,Free,True
O@DT202110,O@DT2021,10,Girls,15-18,50,Meters,Free,True
O@DT202112,O@DT2021,12,Girls,8&U,25,Meters,Back,True
O@DT202114,O@DT2021,14,Girls,9-10,50,Meters,Back,True
O@DT202116,O@DT2021,16,Girls,11-12,50,Meters,Back,True
O@DT202118,O@DT2021,18,Girls,13-14,50,Meters,Back,True
O@DT202120,O@DT2021,20,Girls,15-18,50,Meters,Back,True
O@DT202122,O@DT2021,22,Girls,8&U,25,Meters,Breast,True
O@DT202124,O@DT2021,24,Girls,9-10,50,Meters,Breast,True
O@DT202126,O@DT2021,26,Girls,11-12,50,Meters,Breast,True
O@DT202128,O@DT2021,28,Girls,13-14,50,Meters,Breast,True
O@DT202130,O@DT2021,30,Girls,15-18,50,Meters,Breast,True
O@DT202132,O@DT2021,32,Girls,8&U,25,Meters,Fly,True
O@DT202134,O@DT2021,34,Girls,9-10,25,Meters,Fly,True
O@DT202136,O@DT2021,36,Girls,11-12,50,Meters,Fly,True
O@DT202138,O@DT2021,38,Girls,13-14,50,Meters,Fly,True
O@DT202140,O@DT2021,40,Girls,15-18,50,Meters,Fly,True
O@DT202142,O@DT2021,42,Girls,8&U,100,Meters,Free,False
O@DT202152,O@DT2021,52,Girls,Age,200,Meters,Free,False
O@DT202144,O@DT2021,44,Girls,9-10,100,Meters,Medley,False
O@DT202146,O@DT2021,46,Girls,11-12,100,Meters,Medley,False
O@DT202148,O@DT2021,48,Girls,13-14,100,Meters,Medley,False
O@DT202150,O@DT2021,50,Girls,15-18,200,Meters,Medley,False
DR@T20211,DR@T2021,1,Boys,8&U,25,Meters,Free,True
DR@T20213,DR@T2021,3,Boys,9-10,50,Meters,Free,True
DR@T20215,DR@T2021,5,Boys,11-12,50,Meters,Free,True
DR@T20217,DR@T2021,7,Boys,13-14,50,Meters,Free,True
DR@T20219,DR@T2021,9,Boys,15-18,50,Meters,Free,True
DR@T202111,DR@T2021,11,Boys,8&U,25,Meters,Back,True
DR@T202113,DR@T2021,13,Boys,9-10,50,Meters,Back,True
DR@T202115,DR@T2021,15,Boys,11-12,50,Meters,Back,True
DR@T202117,DR@T2021,17,Boys,13-14,50,Meters,Back,True
DR@T202119,DR@T2021,19,Boys,15-18,50,Meters,Back,True
DR@T202121,DR@T2021,21,Boys,8&U,25,Meters,Breast,True
DR@T202123,DR@T2021,23,Boys,9-10,50,Meters,Breast,True
DR@T202125,DR@T2021,25,Boys,11-12,50,Meters,Breast,True
DR@T202127,DR@T2021,27,Boys,13-14,50,Meters,Breast,True
DR@T202129,DR@T2021,29,Boys,15-18,50,Meters,Breast,True
DR@T202131,DR@T2021,31,Boys,8&U,25,Meters,Fly,True
DR@T202133,DR@T2021,33,Boys,9-10,25,Meters,Fly,True
DR@T202135,DR@T2021,35,Boys,11-12,50,Meters,Fly,True
DR@T202137,DR@T2021,37,Boys,13-14,50,Meters,Fly,True
DR@T202139,DR@T2021,39,Boys,15-18,50,Meters,Fly,True
DR@T202141,DR@T2021,41,Boys,8&U,100,Meters,Free,False
DR@T202151,DR@T2021,51,Boys,Age,200,Meters,Free,False
DR@T202143,DR@T2021,43,Boys,9-10,100,Meters,Medley,False
DR@T202145,DR@T2021,45,Boys,11-12,100,Meters,Medley,False
DR@T202147,DR@T2021,47,Boys,13-14,100,Meters,Medley,False
DR@T202149,DR@T2021,49,Boys,15-18,200,Meters,Medley,False
DR@T20212,DR@T2021,2,Girls,8&U,25,Meters,Free,True
DR@T20214,DR@T2021,4,Girls,9-10,50,Meters,Free,True
DR@T20216,DR@T2021,6,Girls,11-12,50,Meters,Free,True
DR@T20218,DR@T2021,8,Girls,13-14,50,Meters,Free,True
DR@T202110,DR@T2021,10,Girls,15-18,50,Meters,Free,True
DR@T202112,DR@T2021,12,Girls,8&U,25,Meters,Back,True
DR@T202114,DR@T2021,14,Girls,9-10,50,Meters,Back,True
DR@T202116,DR@T2021,16,Girls,11-12,50,Meters,Back,True
DR@T202118,DR@T2021,18,Girls,13-14,50,Meters,Back,True
DR@T202120,DR@T2021,20,Girls,15-18,50,Meters,Back,True
DR@T202122,DR@T2021,22,Girls,8&U,25,Meters,Breast,True
DR@T202124,DR@T2021,24,Girls,9-10,50,Meters,Breast,True
DR@T202126,DR@T2021,26,Girls,11-12,50,Meters,Breast,True
DR@T202128,DR@T2021,28,Girls,13-14,50,Meters,Breast,True
DR@T202130,DR@T2021,30,Girls,15-18,50,Meters,Breast,True
DR@T202132,DR@T2021,32,Girls,8&U,25,Meters,Fly,True
DR@T202134,DR@T2021,34,Girls,9-10,25,Meters,Fly,True
DR@T202136,DR@T2021,36,Girls,11-12,50,Meters,Fly,True
DR@T202138,DR@T2021,38,Girls,13-14,50,Meters,Fly,True
DR@T202140,DR@T2021,40,Girls,15-18,50,Meters,Fly,True
DR@T202142,DR@T2021,42,Girls,8&U,100,Meters,Free,False
DR@T202152,DR@T2021,52,Girls,Age,200,Meters,Free,False
DR@T202144,DR@T2021,44,Girls,9-10,100,Meters,Medley,False
DR@T202146,DR@T2021,46,Girls,11-12,100,Meters,Medley,False
DR@T202148,DR@T2021,48,Girls,13-14,100,Meters,Medley,False
DR@T202150,DR@T2021,50,Girls,15-18,200,Meters,Medley,False
CB@DR20211,CB@DR2021,1,Boys,8&U,25,Meters,Free,True
CB@DR20213,CB@DR2021,3,Boys,9-10,50,Meters,Free,True
CB@DR20215,CB@DR2021,5,Boys,11-12,50,Meters,Free,True
CB@DR20217,CB@DR2021,7,Boys,13-14,50,Meters,Free,True
CB@DR20219,CB@DR2021,9,Boys,15-18,50,Meters,Free,True
CB@DR202111,CB@DR2021,11,Boys,8&U,25,Meters,Back,True
CB@DR202113,CB@DR2021,13,Boys,9-10,50,Meters,Back,True
CB@DR202115,CB@DR2021,15,Boys,11-12,50,Meters,Back,True
CB@DR202117,CB@DR2021,17,Boys,13-14,50,Meters,Back,True
CB@DR202119,CB@DR2021,19,Boys,15-18,50,Meters,Back,True
CB@DR202121,CB@DR2021,21,Boys,8&U,25,Meters,Breast,True
CB@DR202123,CB@DR2021,23,Boys,9-10,50,Meters,Breast,True
CB@DR202125,CB@DR2021,25,Boys,11-12,50,Meters,Breast,True
CB@DR202127,CB@DR2021,27,Boys,13-14,50,Meters,Breast,True
CB@DR202129,CB@DR2021,29,Boys,15-18,50,Meters,Breast,True
CB@DR202131,CB@DR2021,31,Boys,8&U,25,Meters,Fly,True
CB@DR202133,CB@DR2021,33,Boys,9-10,25,Meters,Fly,True
CB@DR202135,CB@DR2021,35,Boys,11-12,50,Meters,Fly,True
CB@DR202137,CB@DR2021,37,Boys,13-14,50,Meters,Fly,True
CB@DR202139,CB@DR2021,39,Boys,15-18,50,Meters,Fly,True
CB@DR202141,CB@DR2021,41,Boys,8&U,100,Meters,Free,False
CB@DR202151,CB@DR2021,51,Boys,Age,200,Meters,Free,False
CB@DR202143,CB@DR2021,43,Boys,9-10,100,Meters,Medley,False
CB@DR202145,CB@DR2021,45,Boys,11-12,100,Meters,Medley,False
CB@DR202147,CB@DR2021,47,Boys,13-14,100,Meters,Medley,False
CB@DR202149,CB@DR2021,49,Boys,15-18,200,Meters,Medley,False
CB@DR20212,CB@DR2021,2,Girls,8&U,25,Meters,Free,True
CB@DR20214,CB@DR2021,4,Girls,9-10,50,Meters,Free,True
CB@DR20216,CB@DR2021,6,Girls,11-12,50,Meters,Free,True
CB@DR20218,CB@DR2021,8,Girls,13-14,50,Meters,Free,True
CB@DR202110,CB@DR2021,10,Girls,15-18,50,Meters,Free,True
CB@DR202112,CB@DR2021,12,Girls,8&U,25,Meters,Back,True
CB@DR202114,CB@DR2021,14,Girls,9-10,50,Meters,Back,True
CB@DR202116,CB@DR2021,16,Girls,11-12,50,Meters,Back,True
CB@DR202118,CB@DR2021,18,Girls,13-14,50,Meters,Back,True
CB@DR202120,CB@DR2021,20,Girls,15-18,50,Meters,Back,True
CB@DR202122,CB@DR2021,22,Girls,8&U,25,Meters,Breast,True
CB@DR202124,CB@DR2021,24,Girls,9-10,50,Meters,Breast,True
CB@DR202126,CB@DR2021,26,Girls,11-12,50,Meters,Breast,True
CB@DR202128,CB@DR2021,28,Girls,13-14,50,Meters,Breast,True
CB@DR202130,CB@DR2021,30,Girls,15-18,50,Meters,Breast,True
CB@DR202132,CB@DR2021,32,Girls,8&U,25,Meters,Fly,True
CB@DR202134,CB@DR2021,34,Girls,9-10,25,Meters,Fly,True
CB@DR202136,CB@DR2021,36,Girls,11-12,50,Meters,Fly,True
CB@DR202138,CB@DR2021,38,Girls,13-14,50,Meters,Fly,True
CB@DR202140,CB@DR2021,40,Girls,15-18,50,Meters,Fly,True
CB@DR202142,CB@DR2021,42,Girls,8&U,100,Meters,Free,False
CB@DR202152,CB@DR2021,52,Girls,Age,200,Meters,Free,False
CB@DR202144,CB@DR2021,44,Girls,9-10,100,Meters,Medley,False
CB@DR202146,CB@DR2021,46,Girls,11-12,100,Meters,Medley,False
CB@DR202148,CB@DR2021,48,Girls,13-14,100,Meters,Medley,False
CB@DR202150,CB@DR2021,50,Girls,15-18,200,Meters,Medley,False
HS@O20211,HS@O2021,1,Boys,8&U,25,Meters,Free,True
HS@O20213,HS@O2021,3,Boys,9-10,50,Meters,Free,True
HS@O20215,HS@O2021,5,Boys,11-12,50,Meters,Free,True
HS@O20217,HS@O2021,7,Boys,13-14,50,Meters,Free,True
HS@O20219,HS@O2021,9,Boys,15-18,50,Meters,Free,True
HS@O202111,HS@O2021,11,Boys,8&U,25,Meters,Back,True
HS@O202113,HS@O2021,13,Boys,9-10,50,Meters,Back,True
HS@O202115,HS@O2021,15,Boys,11-12,50,Meters,Back,True
HS@O202117,HS@O2021,17,Boys,13-14,50,Meters,Back,True
HS@O202119,HS@O2021,19,Boys,15-18,50,Meters,Back,True
HS@O202121,HS@O2021,21,Boys,8&U,25,Meters,Breast,True
HS@O202123,HS@O2021,23,Boys,9-10,50,Meters,Breast,True
HS@O202125,HS@O2021,25,Boys,11-12,50,Meters,Breast,True
HS@O202127,HS@O2021,27,Boys,13-14,50,Meters,Breast,True
HS@O202129,HS@O2021,29,Boys,15-18,50,Meters,Breast,True
HS@O202131,HS@O2021,31,Boys,8&U,25,Meters,Fly,True
HS@O202133,HS@O2021,33,Boys,9-10,25,Meters,Fly,True
HS@O202135,HS@O2021,35,Boys,11-12,50,Meters,Fly,True
HS@O202137,HS@O2021,37,Boys,13-14,50,Meters,Fly,True
HS@O202139,HS@O2021,39,Boys,15-18,50,Meters,Fly,True
HS@O202141,HS@O2021,41,Boys,8&U,100,Meters,Free,False
HS@O202151,HS@O2021,51,Boys,Age,200,Meters,Free,False
HS@O202143,HS@O2021,43,Boys,9-10,100,Meters,Medley,False
HS@O202145,HS@O2021,45,Boys,11-12,100,Meters,Medley,False
HS@O202147,HS@O2021,47,Boys,13-14,100,Meters,Medley,False
HS@O202149,HS@O2021,49,Boys,15-18,200,Meters,Medley,False
HS@O20212,HS@O2021,2,Girls,8&U,25,Meters,Free,True
HS@O20214,HS@O2021,4,Girls,9-10,50,Meters,Free,True
HS@O20216,HS@O2021,6,Girls,11-12,50,Meters,Free,True
HS@O20218,HS@O2021,8,Girls,13-14,50,Meters,Free,True
HS@O202110,HS@O2021,10,Girls,15-18,50,Meters,Free,True
HS@O202112,HS@O2021,12,Girls,8&U,25,Meters,Back,True
HS@O202114,HS@O2021,14,Girls,9-10,50,Meters,Back,True
HS@O202116,HS@O2021,16,Girls,11-12,50,Meters,Back,True
HS@O202118,HS@O2021,18,Girls,13-14,50,Meters,Back,True
HS@O202120,HS@O2021,20,Girls,15-18,50,Meters,Back,True
HS@O202122,HS@O2021,22,Girls,8&U,25,Meters,Breast,True
HS@O202124,HS@O2021,24,Girls,9-10,50,Meters,Breast,True
HS@O202126,HS@O2021,26,Girls,11-12,50,Meters,Breast,True
HS@O202128,HS@O2021,28,Girls,13-14,50,Meters,Breast,True
HS@O202130,HS@O2021,30,Girls,15-18,50,Meters,Breast,True
HS@O202132,HS@O2021,32,Girls,8&U,25,Meters,Fly,True
HS@O202134,HS@O2021,34,Girls,9-10,25,Meters,Fly,True
HS@O202136,HS@O2021,36,Girls,11-12,50,Meters,Fly,True
HS@O202138,HS@O2021,38,Girls,13-14,50,Meters,Fly,True
HS@O202140,HS@O2021,40,Girls,15-18,50,Meters,Fly,True
HS@O202142,HS@O2021,42,Girls,8&U,100,Meters,Free,False
HS@O202152,HS@O2021,52,Girls,Age,200,Meters,Free,False
HS@O202144,HS@O2021,44,Girls,9-10,100,Meters,Medley,False
HS@O202146,HS@O2021,46,Girls,11-12,100,Meters,Medley,False
HS@O202148,HS@O2021,48,Girls,13-14,100,Meters,Medley,False
HS@O202150,HS@O2021,50,Girls,15-18,200,Meters,Medley,False
T@DT20211,T@DT2021,1,Boys,8&U,25,Meters,Free,True
T@DT20213,T@DT2021,3,Boys,9-10,50,Meters,Free,True
T@DT20215,T@DT2021,5,Boys,11-12,50,Meters,Free,True
T@DT20217,T@DT2021,7,Boys,13-14,50,Meters,Free,True
T@DT20219,T@DT2021,9,Boys,15-18,50,Meters,Free,True
T@DT202111,T@DT2021,11,Boys,8&U,25,Meters,Back,True
T@DT202113,T@DT2021,13,Boys,9-10,50,Meters,Back,True
T@DT202115,T@DT2021,15,Boys,11-12,50,Meters,Back,True
T@DT202117,T@DT2021,17,Boys,13-14,50,Meters,Back,True
T@DT202119,T@DT2021,19,Boys,15-18,50,Meters,Back,True
T@DT202121,T@DT2021,21,Boys,8&U,25,Meters,Breast,True
T@DT202123,T@DT2021,23,Boys,9-10,50,Meters,Breast,True
T@DT202125,T@DT2021,25,Boys,11-12,50,Meters,Breast,True
T@DT202127,T@DT2021,27,Boys,13-14,50,Meters,Breast,True
T@DT202129,T@DT2021,29,Boys,15-18,50,Meters,Breast,True
T@DT202131,T@DT2021,31,Boys,8&U,25,Meters,Fly,True
T@DT202133,T@DT2021,33,Boys,9-10,25,Meters,Fly,True
T@DT202135,T@DT2021,35,Boys,11-12,50,Meters,Fly,True
T@DT202137,T@DT2021,37,Boys,13-14,50,Meters,Fly,True
T@DT202139,T@DT2021,39,Boys,15-18,50,Meters,Fly,True
T@DT202141,T@DT2021,41,Boys,8&U,100,Meters,Free,False
T@DT202151,T@DT2021,51,Boys,Age,200,Meters,Free,False
T@DT202143,T@DT2021,43,Boys,9-10,100,Meters,Medley,False
T@DT202145,T@DT2021,45,Boys,11-12,100,Meters,Medley,False
T@DT202147,T@DT2021,47,Boys,13-14,100,Meters,Medley,False
T@DT202149,T@DT2021,49,Boys,15-18,200,Meters,Medley,False
T@DT20212,T@DT2021,2,Girls,8&U,25,Meters,Free,True
T@DT20214,T@DT2021,4,Girls,9-10,50,Meters,Free,True
T@DT20216,T@DT2021,6,Girls,11-12,50,Meters,Free,True
T@DT20218,T@DT2021,8,Girls,13-14,50,Meters,Free,True
T@DT202110,T@DT2021,10,Girls,15-18,50,Meters,Free,True
T@DT202112,T@DT2021,12,Girls,8&U,25,Meters,Back,True
T@DT202114,T@DT2021,14,Girls,9-10,50,Meters,Back,True
T@DT202116,T@DT2021,16,Girls,11-12,50,Meters,Back,True
T@DT202118,T@DT2021,18,Girls,13-14,50,Meters,Back,True
T@DT202120,T@DT2021,20,Girls,15-18,50,Meters,Back,True
T@DT202122,T@DT2021,22,Girls,8&U,25,Meters,Breast,True
T@DT202124,T@DT2021,24,Girls,9-10,50,Meters,Breast,True
T@DT202126,T@DT2021,26,Girls,11-12,50,Meters,Breast,True
T@DT202128,T@DT2021,28,Girls,13-14,50,Meters,Breast,True
T@DT202130,T@DT2021,30,Girls,15-18,50,Meters,Breast,True
T@DT202132,T@DT2021,32,Girls,8&U,25,Meters,Fly,True
T@DT202134,T@DT2021,34,Girls,9-10,25,Meters,Fly,True
T@DT202136,T@DT2021,36,Girls,11-12,50,Meters,Fly,True
T@DT202138,T@DT2021,38,Girls,13-14,50,Meters,Fly,True
T@DT202140,T@DT2021,40,Girls,15-18,50,Meters,Fly,True
T@DT202142,T@DT2021,42,Girls,8&U,100,Meters,Free,False
T@DT202152,T@DT2021,52,Girls,Age,200,Meters,Free,False
T@DT202144,T@DT2021,44,Girls,9-10,100,Meters,Medley,False
T@DT202146,T@DT2021,46,Girls,11-12,100,Meters,Medley,False
T@DT202148,T@DT2021,48,Girls,13-14,100,Meters,Medley,False
T@DT202150,T@DT2021,50,Girls,15-18,200,Meters,Medley,False
CB@T20211,CB@T2021,1,Boys,8&U,25,Meters,Free,True
CB@T20213,CB@T2021,3,Boys,9-10,50,Meters,Free,True
CB@T20215,CB@T2021,5,Boys,11-12,50,Meters,Free,True
CB@T20217,CB@T2021,7,Boys,13-14,50,Meters,Free,True
CB@T20219,CB@T2021,9,Boys,15-18,50,Meters,Free,True
CB@T202111,CB@T2021,11,Boys,8&U,25,Meters,Back,True
CB@T202113,CB@T2021,13,Boys,9-10,50,Meters,Back,True
CB@T202115,CB@T2021,15,Boys,11-12,50,Meters,Back,True
CB@T202117,CB@T2021,17,Boys,13-14,50,Meters,Back,True
CB@T202119,CB@T2021,19,Boys,15-18,50,Meters,Back,True
CB@T202121,CB@T2021,21,Boys,8&U,25,Meters,Breast,True
CB@T202123,CB@T2021,23,Boys,9-10,50,Meters,Breast,True
CB@T202125,CB@T2021,25,Boys,11-12,50,Meters,Breast,True
CB@T202127,CB@T2021,27,Boys,13-14,50,Meters,Breast,True
CB@T202129,CB@T2021,29,Boys,15-18,50,Meters,Breast,True
CB@T202131,CB@T2021,31,Boys,8&U,25,Meters,Fly,True
CB@T202133,CB@T2021,33,Boys,9-10,25,Meters,Fly,True
CB@T202135,CB@T2021,35,Boys,11-12,50,Meters,Fly,True
CB@T202137,CB@T2021,37,Boys,13-14,50,Meters,Fly,True
CB@T202139,CB@T2021,39,Boys,15-18,50,Meters,Fly,True
CB@T202141,CB@T2021,41,Boys,8&U,100,Meters,Free,False
CB@T202151,CB@T2021,51,Boys,Age,200,Meters,Free,False
CB@T202143,CB@T2021,43,Boys,9-10,100,Meters,Medley,False
CB@T202145,CB@T2021,45,Boys,11-12,100,Meters,Medley,False
CB@T202147,CB@T2021,47,Boys,13-14,100,Meters,Medley,False
CB@T202149,CB@T2021,49,Boys,15-18,200,Meters,Medley,False
CB@T20212,CB@T2021,2,Girls,8&U,25,Meters,Free,True
CB@T20214,CB@T2021,4,Girls,9-10,50,Meters,Free,True
CB@T20216,CB@T2021,6,Girls,11-12,50,Meters,Free,True
CB@T20218,CB@T2021,8,Girls,13-14,50,Meters,Free,True
CB@T202110,CB@T2021,10,Girls,15-18,50,Meters,Free,True
CB@T202112,CB@T2021,12,Girls,8&U,25,Meters,Back,True
CB@T202114,CB@T2021,14,Girls,9-10,50,Meters,Back,True
CB@T202116,CB@T2021,16,Girls,11-12,50,Meters,Back,True
CB@T202118,CB@T2021,18,Girls,13-14,50,Meters,Back,True
CB@T202120,CB@T2021,20,Girls,15-18,50,Meters,Back,True
CB@T202122,CB@T2021,22,Girls,8&U,25,Meters,Breast,True
CB@T202124,CB@T2021,24,Girls,9-10,50,Meters,Breast,True
CB@T202126,CB@T2021,26,Girls,11-12,50,Meters,Breast,True
CB@T202128,CB@T2021,28,Girls,13-14,50,Meters,Breast,True
CB@T202130,CB@T2021,30,Girls,15-18,50,Meters,Breast,True
CB@T202132,CB@T2021,32,Girls,8&U,25,Meters,Fly,True
CB@T202134,CB@T2021,34,Girls,9-10,25,Meters,Fly,True
CB@T202136,CB@T2021,36,Girls,11-12,50,Meters,Fly,True
CB@T202138,CB@T2021,38,Girls,13-14,50,Meters,Fly,True
CB@T202140,CB@T2021,40,Girls,15-18,50,Meters,Fly,True
CB@T202142,CB@T2021,42,Girls,8&U,100,Meters,Free,False
CB@T202152,CB@T2021,52,Girls,Age,200,Meters,Free,False
CB@T202144,CB@T2021,44,Girls,9-10,100,Meters,Medley,False
CB@T202146,CB@T2021,46,Girls,11-12,100,Meters,Medley,False
CB@T202148,CB@T2021,48,Girls,13-14,100,Meters,Medley,False
CB@T202150,CB@T2021,50,Girls,15-18,200,Meters,Medley,False
DR@O20211,DR@O2021,1,Boys,8&U,25,Meters,Free,True
DR@O20213,DR@O2021,3,Boys,9-10,50,Meters,Free,True
DR@O20215,DR@O2021,5,Boys,11-12,50,Meters,Free,True
DR@O20217,DR@O2021,7,Boys,13-14,50,Meters,Free,True
DR@O20219,DR@O2021,9,Boys,15-18,50,Meters,Free,True
DR@O202111,DR@O2021,11,Boys,8&U,25,Meters,Back,True
DR@O202113,DR@O2021,13,Boys,9-10,50,Meters,Back,True
DR@O202115,DR@O2021,15,Boys,11-12,50,Meters,Back,True
DR@O202117,DR@O2021,17,Boys,13-14,50,Meters,Back,True
DR@O202119,DR@O2021,19,Boys,15-18,50,Meters,Back,True
DR@O202121,DR@O2021,21,Boys,8&U,25,Meters,Breast,True
DR@O202123,DR@O2021,23,Boys,9-10,50,Meters,Breast,True
DR@O202125,DR@O2021,25,Boys,11-12,50,Meters,Breast,True
DR@O202127,DR@O2021,27,Boys,13-14,50,Meters,Breast,True
DR@O202129,DR@O2021,29,Boys,15-18,50,Meters,Breast,True
DR@O202131,DR@O2021,31,Boys,8&U,25,Meters,Fly,True
DR@O202133,DR@O2021,33,Boys,9-10,25,Meters,Fly,True
DR@O202135,DR@O2021,35,Boys,11-12,50,Meters,Fly,True
DR@O202137,DR@O2021,37,Boys,13-14,50,Meters,Fly,True
DR@O202139,DR@O2021,39,Boys,15-18,50,Meters,Fly,True
DR@O202141,DR@O2021,41,Boys,8&U,100,Meters,Free,False
DR@O202151,DR@O2021,51,Boys,Age,200,Meters,Free,False
DR@O202143,DR@O2021,43,Boys,9-10,100,Meters,Medley,False
DR@O202145,DR@O2021,45,Boys,11-12,100,Meters,Medley,False
